1521324900.351000 /muse/elements/raw_fft2 fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff  -2.926203 3.4803088 1.4138911 -4.6241617 -4.4597807 -5.3092937 -4.768446 -7.7179866 -8.640955 -8.406264 -8.741041 -8.790512 -10.17497 -17.613226 -16.866951 -14.730046 -9.419622 -11.546523 -13.315915 -14.447448 -12.284267 -12.334324 -14.594808 -19.775305 -13.020355 -14.031227 -12.332881 -12.562513 -12.102423 -17.166384 -15.224807 -15.467481 -17.45594 -16.171682 -10.981667 -12.101087 -25.846897 -23.526869 -18.989136 -17.112919 -18.302732 -17.588572 -23.514456 -20.819118 -15.663798 -12.901416 -19.297586 -20.776093 -13.404769 -15.2174425 -17.524227 -21.129026 -19.662867 -18.922918 -14.75126 -15.677195 -16.75038 -20.34315 -23.002598 -18.129583 -16.807745 -21.226809 -18.612696 -21.141922 -23.10096 -22.192814 -26.521282 -27.605276 -27.939169 -35.353573 -35.12909 -29.794756 -30.209778 -27.482637 -26.671928 -28.456093 -26.02147 -26.378044 -24.210653 -19.580936 -21.521706 -22.079823 -22.150175 -23.296146 -29.07378 -21.592043 -17.457308 -15.998409 -19.6133 -21.00738 -19.7671 -22.658957 -22.414454 -22.009754 -19.957869 -24.685894 -25.940458 -19.053806 -21.098759 -26.838272 -23.02178 -22.11863 -18.039478 -16.929716 -18.254364 -18.968931 -22.129343 -27.980917 -25.349094 -20.95327 -23.932465 -29.0035 -26.997784 -27.519773 -23.196062 -21.245192 -20.770565 -23.597326 -24.646807 -25.80121 -22.199312 -24.963448 -26.698772 -26.753332 -32.473167 -30.195013 -29.374489 -29.153921 -25.574345
1521324900.351000 /muse/elements/raw_fft3 fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff  -5.8266735 -2.277664 -4.8220267 -7.585682 -4.7748075 -1.2172334 -1.3175724 -5.305459 -2.7137618 -2.089195 -8.423495 -4.5313377 -3.6405551 -7.451749 -4.7611575 -4.81895 -4.2000527 -9.103532 -9.4991665 -6.5510592 -10.765356 -9.008638 -6.438542 -7.164822 -11.44648 -4.780176 -3.8761625 -11.570996 -13.6868305 -8.445859 -7.2096543 -4.2603965 -4.573168 -8.070503 -10.060671 -4.8808794 -9.107743 -10.791737 -4.141935 -4.587891 -7.908242 -8.711886 -3.8547428 -6.721614 -15.133116 -12.204629 -15.397933 -9.249869 -10.422959 -14.5623865 -15.616757 -16.63637 -10.098301 -11.554374 -12.660878 -8.283021 -8.418876 -10.092074 -15.031715 -14.108756 -13.673724 -10.921018 -18.615376 -11.807055 -14.029578 -15.54973 -15.357246 -21.507204 -22.720478 -30.032629 -29.775389 -22.967094 -22.253218 -30.153797 -23.713104 -18.762314 -17.494545 -14.814156 -15.293874 -15.7086 -17.905027 -23.752472 -15.466913 -11.907979 -20.349617 -17.380358 -20.737623 -20.984049 -19.886282 -23.228218 -20.078022 -13.042627 -12.752031 -14.156452 -14.726701 -10.495996 -13.021291 -15.0858555 -15.55297 -14.560376 -20.559986 -15.515458 -14.328784 -17.029837 -17.425493 -16.303684 -18.78206 -18.560843 -14.37196 -8.603776 -12.868981 -17.643389 -18.783176 -27.123753 -17.784027 -15.92929 -12.607456 -14.991266 -18.0519 -21.462572 -18.837755 -21.47175 -27.545176 -21.143637 -16.943495 -19.146536 -23.734407 -26.22321 -27.461592
1521324900.352000 /muse/elements/low_freqs_absolute ffff  0.5939196 0.7034556 0.91873586 0.5773736
1521324900.352000 /muse/elements/alpha_absolute ffff  0.38148704 0.16458596 0.037527055 0.59372133
1521324900.352000 /muse/elements/beta_absolute ffff  0.3571503 -0.21019568 -0.023468874 0.5685692
1521324900.352000 /muse/elements/delta_absolute ffff  0.17838112 0.5787125 0.8013852 -0.07734335
1521324900.352000 /muse/elements/gamma_absolute ffff  0.18929484 -0.38087538 -0.49734008 0.41469833
1521324900.352000 /muse/elements/theta_absolute ffff  0.38341904 0.10080807 0.29308227 0.46865803
1521324900.352000 /muse/elements/alpha_session_score ffff  0.051282052 0.40384614 0.07692308 0.26
1521324900.352000 /muse/elements/beta_session_score ffff  0.03846154 0.0 0.23913044 0.3125
1521324900.352000 /muse/elements/delta_session_score ffff  0.03968254 0.46551725 0.43703705 0.0
1521324900.352000 /muse/elements/gamma_session_score ffff  0.25 0.05263158 0.035714287 0.60655737
1521324900.352000 /muse/elements/theta_session_score ffff  0.1375 0.29761904 0.40697673 0.19298245
1521324900.352000 /muse/eeg ffff  834.005004883 835.650024414 843.874938965 843.874938965
1521324900.352000 /muse/eeg ffff  827.425109863 834.005004883 845.519897461 842.229919434
1521324900.352000 /muse/eeg ffff  842.229919434 838.940002441 845.519897461 829.070068359
1521324900.352000 /muse/eeg ffff  845.519897461 845.519897461 847.164855957 837.29498291
1521324900.352000 /muse/eeg ffff  843.874938965 842.229919434 843.874938965 842.229919434
1521324900.352000 /muse/eeg ffff  834.005004883 843.874938965 838.940002441 850.454833984
1521324900.352000 /muse/eeg ffff  829.070068359 843.874938965 838.940002441 848.809875488
1521324900.352000 /muse/eeg ffff  832.360046387 840.584960938 840.584960938 834.005004883
1521324900.353000 /muse/eeg ffff  822.49017334 840.584960938 843.874938965 827.425109863
1521324900.353000 /muse/eeg ffff  834.005004883 838.940002441 842.229919434 819.200195312
1521324900.353000 /muse/eeg ffff  820.845214844 837.29498291 842.229919434 830.715087891
1521324900.353000 /muse/acc fff  -164.062759399 968.751525879 117.187683105
1521324900.360000 /muse/acc fff  -164.062759399 968.751525879 117.187683105
1521324900.394000 /muse/acc fff  -167.969009399 964.845275879 117.187683105
1521324900.394000 /muse/drlref ff  1641935.5 1648387.125
1521324900.409000 /muse/acc fff  -171.875274658 968.751525879 117.187683105
1521324900.431000 /muse/eeg ffff  838.940002441 842.229919434 843.874938965 835.650024414
1521324900.431000 /muse/eeg/quantization iiii  1 1 1 1
1521324900.431000 /muse/eeg ffff  834.005004883 842.229919434 842.229919434 835.650024414
1521324900.431000 /muse/eeg ffff  845.519897461 842.229919434 845.519897461 827.425109863
1521324900.431000 /muse/eeg ffff  835.650024414 838.940002441 842.229919434 827.425109863
1521324900.431000 /muse/eeg ffff  843.874938965 842.229919434 845.519897461 832.360046387
1521324900.432000 /muse/eeg ffff  842.229919434 842.229919434 845.519897461 838.940002441
1521324900.432000 /muse/eeg ffff  848.809875488 848.809875488 840.584960938 838.940002441
1521324900.432000 /muse/eeg ffff  840.584960938 845.519897461 835.650024414 842.229919434
1521324900.432000 /muse/eeg ffff  835.650024414 847.164855957 835.650024414 837.29498291
1521324900.432000 /muse/eeg ffff  845.519897461 845.519897461 837.29498291 847.164855957
1521324900.432000 /muse/eeg ffff  834.005004883 845.519897461 837.29498291 847.164855957
1521324900.432000 /muse/elements/alpha_relative ffff  0.2590239 0.2210624 0.11332321 0.2936149
1521324900.432000 /muse/elements/beta_relative ffff  0.22540955 0.09172899 0.10026418 0.2681654
1521324900.432000 /muse/elements/delta_relative ffff  0.14550097 0.45965943 0.56773955 0.05896064
1521324900.432000 /muse/elements/gamma_relative ffff  0.14384991 0.06365328 0.033606198 0.1734959
1521324900.432000 /muse/elements/theta_relative ffff  0.22621568 0.1638959 0.18506688 0.20576316
1521324900.433000 /muse/elements/horseshoe ffff  1.0 1.0 1.0 1.0
1521324900.433000 /muse/elements/is_good iiii  1 1 1 1
1521324900.433000 /muse/elements/blink i  0
1521324900.433000 /muse/elements/jaw_clench i  0
1521324900.433000 /muse/elements/touching_forehead i  1
1521324900.433000 /muse/elements/experimental/concentration f  7.547021e-05
1521324900.433000 /muse/elements/experimental/mellow f  0.0
1521324900.433000 /muse/elements/raw_fft0 fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff  -9.055777 -3.271677 -1.2605703 -5.319396 -2.8660524 -3.165789 -1.7524103 -5.4109416 -4.552676 -4.3287835 -7.2330837 -4.7369657 -7.423855 -6.575879 -6.8617043 -8.173286 -11.681203 -8.381468 -6.904388 -6.844845 -11.406373 -15.500441 -7.821845 -7.158643 -12.806195 -12.456823 -10.438947 -7.936363 -6.767824 -8.360185 -9.188998 -7.537668 -8.692372 -12.467914 -12.912845 -8.503512 -10.10682 -15.357513 -10.265722 -10.414798 -8.91791 -12.892151 -7.1602736 -6.0672803 -10.860896 -13.83826 -14.312282 -15.647246 -13.020923 -16.171066 -15.902521 -9.760657 -12.322041 -11.934874 -7.4312377 -11.400841 -16.770454 -19.99989 -12.54808 -10.87554 -14.471953 -16.690983 -15.955548 -14.1968565 -12.858667 -15.9782915 -18.149086 -22.935122 -24.819399 -16.159353 -11.981807 -22.424057 -30.559074 -19.360434 -15.798681 -24.419283 -22.711792 -24.254 -22.357082 -21.085 -17.329565 -13.637258 -12.48976 -14.80629 -19.804735 -20.744576 -23.016684 -20.590132 -19.176994 -20.390852 -25.02713 -21.549046 -17.93441 -18.545103 -19.314745 -12.956471 -12.469774 -17.195578 -16.46186 -15.997669 -16.722054 -13.314169 -12.929866 -17.868698 -22.403706 -20.964655 -23.572414 -18.329048 -14.580011 -11.3370285 -15.226299 -19.807434 -19.928015 -18.787262 -16.782207 -11.104633 3.1694796 1.9997278 -15.975141 -24.321783 -21.19253 -26.816196 -26.417744 -27.962944 -28.147207 -24.087366 -24.299417 -28.60487 -38.532104
1521324900.434000 /muse/elements/raw_fft1 fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff  -6.4053254 -4.35799 -8.674689 -6.3459616 -6.745652 -7.378092 -9.697753 -9.500604 -8.531384 -11.042356 -8.890252 -8.261034 -6.7812862 -14.128066 -15.085781 -17.435755 -16.663633 -16.203732 -15.453493 -18.539513 -18.915085 -16.904167 -18.044107 -18.321053 -14.958994 -11.771243 -13.517176 -17.509651 -14.411365 -14.204391 -18.221422 -15.761784 -14.202147 -13.474168 -21.24816 -15.950644 -14.074448 -19.173346 -21.029587 -15.000446 -17.81154 -24.27929 -17.30043 -12.352952 -14.165897 -18.681667 -18.457363 -20.886501 -14.522359 -16.0678 -22.561388 -25.060595 -23.04948 -18.825075 -14.004196 -20.465439 -24.487274 -24.308756 -19.127598 -17.337555 -17.773548 -18.354353 -23.113977 -17.579153 -19.943113 -22.293682 -21.560621 -27.087952 -36.19199 -35.451225 -32.768017 -35.04904 -29.773283 -24.437475 -21.354925 -23.416092 -20.888727 -17.574232 -18.937119 -18.322166 -17.579226 -18.580437 -22.331318 -21.688637 -22.30188 -22.70873 -16.980354 -19.710781 -23.90061 -20.916124 -23.57896 -25.616585 -20.654802 -21.390652 -21.96038 -15.997081 -16.792738 -19.740864 -25.996347 -29.29898 -27.57292 -22.809153 -17.911541 -19.633417 -22.896658 -22.840704 -22.23988 -16.575703 -14.644158 -16.438755 -24.52085 -21.865364 -23.149508 -25.10304 -23.825718 -24.777004 -27.151314 -25.489645 -23.951748 -31.492346 -31.67758 -27.242666 -29.809284 -30.868782 -31.0346 -27.352615 -31.153708 -36.23527 -40.00781
1521324900.434000 /muse/elements/raw_fft2 fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff  -2.739991 3.6919343 1.0530132 -6.7262573 -5.810479 -4.924656 -4.238129 -7.198213 -7.989082 -8.480902 -9.068869 -8.511641 -9.543982 -17.05556 -18.044622 -15.763137 -9.876717 -12.599788 -14.519034 -14.577185 -10.901512 -11.7865505 -14.830163 -20.205372 -13.117427 -14.623758 -12.990443 -12.560351 -11.590795 -16.960447 -15.547352 -16.055975 -17.389044 -16.058844 -10.477722 -11.513247 -26.019049 -21.31386 -18.464762 -16.9416 -18.072659 -17.390072 -23.724367 -19.64872 -15.224075 -13.23198 -19.320768 -20.842428 -13.936829 -15.152542 -17.48628 -20.774374 -19.00692 -18.888508 -15.088507 -15.7810955 -16.8633 -20.542606 -22.845932 -17.807528 -16.369425 -21.377316 -18.681147 -21.145723 -22.304344 -22.101162 -26.497696 -28.006958 -28.322794 -35.68883 -36.014565 -29.552647 -30.538706 -28.53014 -27.191647 -28.602123 -26.098488 -25.735653 -24.076792 -19.604218 -22.010408 -22.867332 -22.360868 -23.19413 -28.596407 -21.554932 -17.344995 -16.281002 -19.512745 -20.317831 -19.763865 -23.707796 -21.81919 -21.737001 -19.760448 -25.799742 -25.481007 -18.913847 -21.052746 -25.819376 -21.903797 -22.799234 -18.955685 -17.225174 -18.403624 -19.980814 -22.38069 -28.167345 -25.408169 -21.024866 -23.93655 -28.174252 -26.45618 -27.449633 -22.860424 -20.735884 -21.019812 -22.771917 -24.496586 -26.177477 -22.63507 -24.325768 -26.262823 -27.353012 -31.285133 -29.002153 -29.294868 -28.871006 -25.365562
1521324900.434000 /muse/elements/raw_fft3 fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff  -6.042509 -1.8437169 -5.7260966 -11.787832 -7.574424 -4.0595236 -1.6680405 -5.884616 -2.1653693 -1.9702817 -8.295463 -4.12214 -2.6491742 -8.082696 -4.762778 -5.835149 -5.077331 -9.924419 -8.663049 -6.6667643 -9.097122 -8.78847 -7.248212 -6.943974 -11.42662 -4.579264 -3.0116227 -9.395453 -12.344705 -8.653561 -7.380786 -4.237864 -4.788389 -8.17283 -10.573959 -5.5580072 -9.923111 -10.986438 -4.7113895 -5.49638 -8.571521 -9.556665 -4.0726566 -7.0337787 -15.294143 -12.412333 -15.720064 -9.167487 -10.113676 -15.184164 -16.713985 -15.784238 -9.871896 -10.408856 -12.307684 -8.40003 -8.399243 -10.734912 -16.670567 -15.488471 -14.991648 -11.752933 -19.217318 -12.061715 -13.158648 -15.473387 -15.992056 -22.407639 -23.513823 -30.757431 -30.460108 -23.369928 -23.196304 -30.305153 -24.379484 -18.820593 -17.395771 -15.917117 -15.93387 -17.438255 -19.311544 -25.238712 -15.572106 -12.09096 -21.162653 -18.838743 -20.678795 -18.488914 -19.08608 -22.673506 -20.817339 -13.923691 -12.854995 -13.730175 -14.602383 -10.853972 -12.949981 -14.7786455 -15.769659 -15.244352 -21.643723 -15.326996 -14.380133 -17.085516 -18.359661 -16.227276 -19.026714 -18.636452 -14.683596 -9.210848 -13.512719 -18.122957 -18.871689 -25.829882 -17.360735 -15.989553 -12.598152 -15.152416 -19.076077 -22.187134 -18.921331 -21.249453 -28.239025 -21.159578 -17.329393 -19.103611 -24.131804 -26.283161 -27.627443
1521324900.434000 /muse/elements/low_freqs_absolute ffff  0.5862893 0.61494607 0.85462815 0.57557607
1521324900.434000 /muse/elements/alpha_absolute ffff  0.42941707 0.16458596 0.032263696 0.6205612
1521324900.434000 /muse/elements/beta_absolute ffff  0.36904958 -0.21742229 -0.020909382 0.5811858
1521324900.434000 /muse/elements/delta_absolute ffff  0.17894313 0.48250723 0.73209393 -0.07665474
1521324900.434000 /muse/elements/gamma_absolute ffff  0.17398684 -0.37610814 -0.4956358 0.3920723
1521324900.434000 /muse/elements/theta_absolute ffff  0.37059996 0.03463917 0.24527353 0.46615067
1521324900.435000 /muse/elements/alpha_session_score ffff  0.115384616 0.40384614 0.051282052 0.32
1521324900.435000 /muse/elements/beta_session_score ffff  0.07692308 0.0 0.26086956 0.33333334
1521324900.435000 /muse/elements/delta_session_score ffff  0.03968254 0.37931034 0.39097744 0.0
1521324900.435000 /muse/elements/gamma_session_score ffff  0.21875 0.05263158 0.035714287 0.57377046
1521324900.435000 /muse/elements/theta_session_score ffff  0.125 0.21428572 0.3488372 0.1754386
1521324900.435000 /muse/eeg ffff  845.519897461 845.519897461 834.005004883 845.519897461
1521324900.435000 /muse/eeg ffff  825.780151367 840.584960938 829.070068359 837.29498291
1521324900.435000 /muse/eeg ffff  843.874938965 840.584960938 830.715087891 834.005004883
1521324900.435000 /muse/eeg ffff  824.135131836 834.005004883 834.005004883 845.519897461
1521324900.435000 /muse/eeg ffff  832.360046387 842.229919434 837.29498291 840.584960938
1521324900.435000 /muse/acc fff  -171.875274658 964.845275879 117.187683105
1521324900.445000 /muse/acc fff  -171.875274658 972.657775879 117.187683105
1521324900.459000 /muse/acc fff  -175.781524658 968.751525879 121.093940735
1521324900.498000 /muse/acc fff  -171.875274658 968.751525879 121.093940735
1521324900.498000 /muse/eeg ffff  837.29498291 842.229919434 838.940002441 843.874938965
1521324900.499000 /muse/eeg/quantization iiii  1 1 1 1
1521324900.499000 /muse/eeg ffff  838.940002441 845.519897461 838.940002441 842.229919434
1521324900.499000 /muse/eeg ffff  838.940002441 843.874938965 835.650024414 840.584960938
1521324900.499000 /muse/eeg ffff  837.29498291 842.229919434 840.584960938 838.940002441
1521324900.499000 /muse/eeg ffff  843.874938965 840.584960938 837.29498291 838.940002441
1521324900.499000 /muse/eeg ffff  825.780151367 840.584960938 837.29498291 840.584960938
1521324900.499000 /muse/eeg ffff  840.584960938 840.584960938 837.29498291 843.874938965
1521324900.499000 /muse/eeg ffff  827.425109863 835.650024414 837.29498291 848.809875488
1521324900.499000 /muse/eeg ffff  842.229919434 837.29498291 838.940002441 830.715087891
1521324900.499000 /muse/eeg ffff  832.360046387 832.360046387 835.650024414 840.584960938
1521324900.499000 /muse/eeg ffff  829.070068359 837.29498291 838.940002441 837.29498291
1521324900.500000 /muse/eeg ffff  834.005004883 843.874938965 840.584960938 835.650024414
1521324900.500000 /muse/eeg ffff  830.715087891 842.229919434 837.29498291 845.519897461
1521324900.500000 /muse/eeg ffff  835.650024414 843.874938965 837.29498291 835.650024414
1521324900.500000 /muse/eeg ffff  838.940002441 842.229919434 838.940002441 838.940002441
1521324900.500000 /muse/eeg ffff  837.29498291 837.29498291 838.940002441 847.164855957
1521324900.500000 /muse/drlref ff  1641935.5 1648387.125
1521324900.510000 /muse/acc fff  -167.969009399 964.845275879 121.093940735
1521324900.527000 /muse/acc fff  -167.969009399 964.845275879 121.093940735
1521324900.543000 /muse/acc fff  -167.969009399 968.751525879 121.093940735
1521324900.568000 /muse/eeg ffff  817.555236816 840.584960938 840.584960938 825.780151367
1521324900.569000 /muse/elements/alpha_relative ffff  0.26887187 0.25036532 0.1311986 0.3017051
1521324900.569000 /muse/elements/beta_relative ffff  0.2291535 0.10821187 0.11768595 0.270847
1521324900.569000 /muse/elements/delta_relative ffff  0.14158194 0.40118596 0.5197268 0.05991754
1521324900.569000 /muse/elements/gamma_relative ffff  0.13934875 0.07599244 0.039896563 0.16338253
1521324900.569000 /muse/elements/theta_relative ffff  0.22104394 0.16424441 0.19149205 0.20414785
1521324900.569000 /muse/elements/horseshoe ffff  1.0 1.0 1.0 1.0
1521324900.569000 /muse/elements/is_good iiii  1 1 1 1
1521324900.569000 /muse/elements/blink i  0
1521324900.569000 /muse/elements/jaw_clench i  0
1521324900.569000 /muse/elements/touching_forehead i  1
1521324900.569000 /muse/elements/experimental/concentration f  0.0
1521324900.569000 /muse/elements/experimental/mellow f  0.0
1521324900.570000 /muse/elements/raw_fft0 fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff  -6.891516 -2.4205697 -1.462045 -4.7188945 -2.8245792 -4.8172894 -2.3467684 -4.9315834 -3.876977 -4.3207617 -7.055394 -4.767375 -6.805765 -6.7848473 -6.585148 -6.7934113 -12.117963 -8.796046 -6.3658786 -7.20225 -10.536602 -15.359615 -7.5351133 -6.7090325 -10.9276705 -11.772027 -9.752744 -6.582164 -6.5694118 -8.39667 -9.740557 -8.477567 -9.080321 -12.470512 -13.531415 -9.1020155 -10.356094 -15.475244 -9.907969 -10.099963 -9.277821 -12.867393 -7.1333456 -6.8794394 -11.774019 -13.983596 -16.312817 -15.706272 -13.395465 -15.7410345 -15.705011 -9.218813 -12.378012 -12.392915 -7.6992893 -11.631678 -16.819468 -19.720715 -13.462933 -11.835586 -14.8229885 -16.482763 -15.520692 -14.193413 -12.5701885 -15.829219 -18.441978 -23.42941 -24.81321 -16.124928 -11.738797 -21.854956 -29.775404 -19.829384 -16.341114 -26.261631 -23.099897 -22.638424 -22.375431 -22.736073 -16.984741 -13.28406 -12.712887 -14.763621 -19.892054 -21.535955 -21.601267 -21.571146 -20.198805 -19.240889 -21.734514 -20.18413 -17.203579 -17.869312 -19.190954 -12.640477 -12.875491 -17.508543 -17.249773 -16.274113 -16.639814 -13.242243 -13.846224 -19.204342 -21.809572 -20.483025 -23.758314 -18.390295 -14.719195 -11.5892 -15.523048 -19.804432 -19.602291 -18.881796 -16.68857 -11.646842 3.094709 2.0393672 -15.52926 -24.17139 -22.413107 -28.532284 -25.17957 -25.849533 -26.027412 -24.30755 -24.307146 -28.383604 -38.656685
1521324900.570000 /muse/elements/raw_fft1 fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff  -8.632698 -6.9170218 -10.022729 -6.5346837 -7.4362774 -7.786237 -9.491098 -9.825877 -9.902442 -11.1152935 -8.81392 -7.9925 -6.724872 -13.396421 -15.386262 -16.749342 -15.5529585 -17.883028 -15.495598 -17.626833 -17.99813 -16.684467 -17.652853 -18.15464 -14.663146 -11.922195 -13.247794 -18.218132 -14.371326 -13.8133955 -18.246408 -17.060614 -14.604112 -12.610572 -18.833586 -16.272972 -13.860699 -18.190166 -19.311272 -14.565063 -17.785385 -23.01056 -16.68818 -12.864656 -14.730808 -19.259111 -19.719465 -22.29195 -14.904957 -15.753469 -21.305206 -23.972233 -22.505644 -17.949736 -13.756458 -21.028673 -26.89365 -24.024626 -19.994406 -18.006945 -18.032429 -19.001009 -22.75065 -17.859882 -20.207325 -22.954187 -21.26814 -26.628387 -35.370625 -35.197075 -32.749664 -34.292423 -29.805784 -25.055874 -21.32196 -23.604807 -21.105137 -18.295671 -19.550962 -18.799341 -16.954258 -17.306997 -22.100992 -21.693071 -21.942644 -22.46661 -16.453833 -19.441349 -23.981901 -20.41788 -22.552391 -24.734005 -19.484058 -20.189304 -21.72443 -15.9069395 -16.624393 -19.673906 -25.00177 -29.65343 -27.905085 -22.909142 -18.636997 -21.17814 -24.2732 -22.755346 -21.77926 -16.735077 -14.625402 -16.663607 -24.898802 -21.155392 -22.768991 -25.85355 -23.795607 -25.006712 -27.18494 -26.146212 -24.155336 -29.977692 -31.340857 -26.89083 -28.117085 -29.261627 -29.932169 -27.132542 -31.38091 -36.47663 -39.932503
1521324900.570000 /muse/elements/raw_fft2 fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff  -2.3651671 3.885606 0.88825357 -7.644491 -6.556383 -4.5459743 -3.704123 -6.7924786 -7.767988 -8.205527 -9.373635 -8.149629 -9.136203 -16.031479 -18.95779 -16.688023 -10.256392 -13.612817 -16.269424 -14.583101 -9.794778 -11.033603 -14.809745 -19.422083 -13.173253 -15.350759 -13.898919 -12.28489 -11.321506 -17.02266 -15.913565 -16.89224 -17.1976 -16.133186 -10.170158 -11.046852 -23.781893 -19.227703 -17.392025 -16.863462 -18.128534 -17.435925 -23.193 -18.429134 -15.143772 -13.707026 -19.298197 -20.847448 -14.665401 -15.168576 -17.509989 -20.88488 -18.67258 -18.89133 -15.682341 -16.145185 -17.16168 -20.907743 -21.444445 -17.444931 -16.1878 -21.564554 -18.77856 -21.103954 -21.778034 -22.09019 -26.571142 -28.832907 -28.779411 -35.082806 -36.183662 -29.557386 -30.774551 -29.57476 -27.18624 -28.80924 -26.290604 -25.45621 -23.793423 -19.682186 -22.402033 -23.96018 -22.844444 -23.217081 -28.302832 -21.694567 -17.301722 -16.710934 -19.653969 -19.752655 -19.64882 -23.776957 -21.040228 -21.756931 -19.723852 -26.629002 -24.584742 -18.719786 -21.145227 -25.231516 -21.13826 -23.133223 -20.290358 -17.819748 -18.845692 -21.361065 -22.653734 -28.21899 -25.351065 -21.143599 -23.967997 -27.66024 -25.864527 -27.09654 -22.546497 -20.459703 -21.240177 -22.215164 -24.467611 -26.418772 -23.097225 -23.928808 -26.03746 -27.77972 -30.393888 -28.082212 -29.27953 -28.933506 -25.358772
1521324900.571000 /muse/elements/raw_fft3 fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff  -5.864734 -1.4533579 -5.501822 -12.697986 -8.1691885 -5.9885764 -2.2195559 -5.5187993 -1.7828678 -1.8553412 -7.539027 -3.8027456 -1.8014917 -7.8040853 -5.1074944 -6.735446 -5.505497 -10.006026 -8.016232 -6.9878545 -7.663843 -7.701174 -7.3263106 -6.659924 -11.610656 -4.550284 -2.356163 -7.30288 -11.457374 -9.038463 -7.89976 -4.367441 -5.2341022 -8.072847 -10.834222 -6.0304093 -11.06046 -11.469025 -5.5450745 -6.97702 -8.857171 -10.056569 -4.5952477 -7.490248 -16.010239 -12.660567 -16.015562 -9.177662 -9.708259 -15.278193 -17.435844 -15.213953 -9.8929615 -9.604264 -11.522128 -8.646809 -8.439982 -11.327158 -17.603598 -17.089146 -16.3875 -12.6452465 -19.16642 -12.508297 -12.336031 -15.35716 -16.871971 -23.600359 -24.37772 -30.764477 -31.235035 -24.192339 -24.26481 -30.758665 -25.260677 -18.852741 -17.030777 -16.930223 -17.279112 -19.667782 -21.097948 -27.08685 -15.959371 -12.286548 -20.519257 -19.381235 -19.446472 -16.529415 -17.505135 -21.853949 -22.070398 -15.009286 -12.874219 -13.435058 -14.497032 -11.347356 -12.939254 -14.48635 -15.853797 -15.903663 -22.027376 -15.268843 -14.493404 -17.033997 -18.922525 -16.339771 -19.500599 -18.378847 -14.853942 -9.996666 -14.107296 -18.150393 -18.941034 -25.29269 -17.028875 -16.403387 -12.885725 -15.207281 -20.162949 -22.89495 -19.095652 -21.202072 -28.93038 -21.40776 -17.855146 -18.984594 -24.28236 -26.331343 -28.205103
1521324900.571000 /muse/elements/low_freqs_absolute ffff  0.5793211 0.50132436 0.7647599 0.580807
1521324900.572000 /muse/elements/alpha_absolute ffff  0.4494077 0.14751941 0.030685779 0.6386782
1521324900.572000 /muse/elements/beta_absolute ffff  0.3799888 -0.21677987 -0.016518794 0.5918195
1521324900.572000 /muse/elements/delta_absolute ffff  0.17087016 0.35229093 0.62853175 -0.06335052
1521324900.572000 /muse/elements/gamma_absolute ffff  0.16396537 -0.37028438 -0.48630795 0.37230113
1521324900.572000 /muse/elements/theta_absolute ffff  0.36434093 -0.03556418 0.19490735 0.4690403
1521324900.572000 /muse/elements/alpha_session_score ffff  0.14102565 0.3846154 0.051282052 0.36
1521324900.572000 /muse/elements/beta_session_score ffff  0.09803922 0.0 0.26086956 0.35416666
1521324900.572000 /muse/elements/delta_session_score ffff  0.031746034 0.2672414 0.3181818 0.0
1521324900.573000 /muse/elements/gamma_session_score ffff  0.203125 0.07017544 0.055555556 0.5409836
1521324900.573000 /muse/elements/theta_session_score ffff  0.1125 0.13095239 0.29069766 0.17857143
1521324900.573000 /muse/eeg/quantization iiii  1 1 1 1
1521324900.573000 /muse/eeg ffff  825.780151367 838.940002441 835.650024414 824.135131836
1521324900.573000 /muse/eeg ffff  801.105407715 835.650024414 832.360046387 825.780151367
1521324900.573000 /muse/eeg ffff  810.975280762 837.29498291 835.650024414 817.555236816
1521324900.573000 /muse/eeg ffff  799.460449219 830.715087891 838.940002441 817.555236816
1521324900.573000 /muse/eeg ffff  796.170471191 832.360046387 824.135131836 797.815490723
1521324900.573000 /muse/eeg ffff  794.525512695 837.29498291 817.555236816 806.040344238
1521324900.573000 /muse/eeg ffff  784.655639648 838.940002441 822.49017334 789.590576172
